CustomerID,FirstName,LastName,Company,City,State,Country,Region,PostalCode,Phone,Email,InvoiceID,InvoiceDate,UnitPrice,Quantity,Artist,Album,Track,Composer,Milliseconds,Bytes,MediaType,Genre,Sales
40,Dominique,Lefebvre,null,Paris,null,France,Europe,75002,+33 01 47 42 71 71,dominiquelefebvre@gmail.com,19,3/14/08,0.99,1,Gene Krupa,Up An' Atom,Lemon Drop,null,"194,089",6.29M,MPEG audio file,Jazz,0.99
40,Dominique,Lefebvre,null,Paris,null,France,Europe,75002,+33 01 47 42 71 71,dominiquelefebvre@gmail.com,19,3/14/08,0.99,4,Toquinho & VinÃ_cius,VinÃ_cius De Moraes - Sem Limite,Como Ã‰ Duro Trabalhar,null,"226,168",7.54M,MPEG audio file,Bossa Nova,3.96
40,Dominique,Lefebvre,null,Paris,null,France,Europe,75002,+33 01 47 42 71 71,dominiquelefebvre@gmail.com,19,3/14/08,0.99,4,Various Artists,Vozes do MPB,As Rosas NÃ£o Falam (Beth Carvalho),null,"116,767",3.84M,MPEG audio file,Latin,3.96
40,Dominique,Lefebvre,null,Paris,null,France,Europe,75002,+33 01 47 42 71 71,dominiquelefebvre@gmail.com,19,3/14/08,0.99,2,Various Artists,Sambas De Enredo 2001,UniÃ£o Da Ilha,"Dito/Djalma Falcao/Ilha, Almir Da/MÃ¡rcio AndrÃ©","330,945",11.10M,MPEG audio file,Latin,1.98
40,Dominique,Lefebvre,null,Paris,null,France,Europe,75002,+33 01 47 42 71 71,dominiquelefebvre@gmail.com,19,3/14/08,0.99,1,Santana,Supernatural,Primavera,KC Porter & JB Eckl,"378,618",12.50M,MPEG audio file,Rock,0.99
40,Dominique,Lefebvre,null,Paris,null,France,Europe,75002,+33 01 47 42 71 71,dominiquelefebvre@gmail.com,19,3/14/08,0.99,3,Miles Davis,The Essential Miles Davis [Disc 1],The Pan Piper,Miles Davis,"233,769",7.59M,MPEG audio file,Jazz,2.97
40,Dominique,Lefebvre,null,Paris,null,France,Europe,75002,+33 01 47 42 71 71,dominiquelefebvre@gmail.com,19,3/14/08,0.99,2,Gene Krupa,Up An' Atom,Drum Boogie,null,"191,555",6.19M,MPEG audio file,Jazz,1.98
40,Dominique,Lefebvre,null,Paris,null,France,Europe,75002,+33 01 47 42 71 71,dominiquelefebvre@gmail.com,19,3/14/08,0.99,4,Gene Krupa,Up An' Atom,Showcase,null,"201,560",6.70M,MPEG audio file,Jazz,3.96
40,Dominique,Lefebvre,null,Paris,null,France,Europe,75002,+33 01 47 42 71 71,dominiquelefebvre@gmail.com,19,3/14/08,0.99,4,Various Artists,Vozes do MPB,Pela Luz dos Olhos Teus (MiÃºcha e Tom Jobim),null,"163,970",5.40M,MPEG audio file,Latin,3.96
40,Dominique,Lefebvre,null,Paris,null,France,Europe,75002,+33 01 47 42 71 71,dominiquelefebvre@gmail.com,19,3/14/08,0.99,1,Creedence Clearwater Revival,"Chronicle, Vol. 1",Green River,J. C. Fogerty,"154,279",5.11M,MPEG audio file,Rock,0.99
40,Dominique,Lefebvre,null,Paris,null,France,Europe,75002,+33 01 47 42 71 71,dominiquelefebvre@gmail.com,19,3/14/08,0.99,3,Santana,Supernatural,Put Your Lights On,E. Shrody,"285,178",9.39M,MPEG audio file,Rock,2.97
40,Dominique,Lefebvre,null,Paris,null,France,Europe,75002,+33 01 47 42 71 71,dominiquelefebvre@gmail.com,19,3/14/08,0.99,4,Ed Motta,The Best of Ed Motta,Seis Da Tarde,null,"238,445",7.94M,MPEG audio file,Latin,3.96
54,Steve,Murray,null,Edinburgh,null,United Kingdom,Europe,EH4 1HH,+44 0131 315 3300,steve.murray@yahoo.uk,20,3/22/08,0.99,4,Creedence Clearwater Revival,"Chronicle, Vol. 1",Someday Never Comes,J. C. Fogerty,"239,360",7.95M,MPEG audio file,Rock,3.96
55,Mark,Taylor,null,Sidney,NSW,Australia,Oceania,2010,+61 (02) 9332 3633,mark.taylor@yahoo.au,21,4/4/08,0.99,1,Creedence Clearwater Revival,"Chronicle, Vol. 2",Walking On The Water,J.C. Fogerty,"281,286",9.30M,MPEG audio file,Rock,0.99
57,Luis,Rojas,null,Santiago,null,Chile,South America,null,+56 (0)2 635 4444,luisrojas@yahoo.cl,22,4/4/08,0.99,3,Creedence Clearwater Revival,"Chronicle, Vol. 2",Good Golly Miss Molly,J.C. Fogerty,"163,604",5.35M,MPEG audio file,Rock,2.97
55,Mark,Taylor,null,Sidney,NSW,Australia,Oceania,2010,+61 (02) 9332 3633,mark.taylor@yahoo.au,21,4/4/08,0.99,5,Creedence Clearwater Revival,"Chronicle, Vol. 2","Suzie-Q, Pt. 2",J.C. Fogerty,"244,114",7.99M,MPEG audio file,Rock,4.95
57,Luis,Rojas,null,Santiago,null,Chile,South America,null,+56 (0)2 635 4444,luisrojas@yahoo.cl,22,4/4/08,0.99,4,Creedence Clearwater Revival,"Chronicle, Vol. 2",Wrote A Song For Everyone,J.C. Fogerty,"296,385",9.68M,MPEG audio file,Rock,3.96
59,Puja,Srivastava,null,Bangalore,null,India,Asia,560001,+91 080 22289999,puja_srivastava@yahoo.in,23,4/5/08,0.99,3,Creedence Clearwater Revival,"Chronicle, Vol. 2",Don't Look Now,J.C. Fogerty,"131,918",4.37M,MPEG audio file,Rock,2.97
59,Puja,Srivastava,null,Bangalore,null,India,Asia,560001,+91 080 22289999,puja_srivastava@yahoo.in,23,4/5/08,0.99,3,Creedence Clearwater Revival,"Chronicle, Vol. 2",Pagan Baby,J.C. Fogerty,"385,619",12.71M,MPEG audio file,Rock,2.97
59,Puja,Srivastava,null,Bangalore,null,India,Asia,560001,+91 080 22289999,puja_srivastava@yahoo.in,23,4/5/08,0.99,1,Creedence Clearwater Revival,"Chronicle, Vol. 2",Cotton Fields,J.C. Fogerty,"178,181",5.92M,MPEG audio file,Rock,0.99
59,Puja,Srivastava,null,Bangalore,null,India,Asia,560001,+91 080 22289999,puja_srivastava@yahoo.in,23,4/5/08,0.99,1,Creedence Clearwater Revival,"Chronicle, Vol. 2",Before You Accuse Me,J.C. Fogerty,"207,804",6.82M,MPEG audio file,Rock,0.99
4,Bjarn,Hansen,null,Oslo,null,Norway,Europe,171,+47 22 44 22 22,bjorn.hansen@yahoo.no,24,4/6/08,0.99,1,CÃ¡ssia Eller,CÃ¡ssia Eller - ColeÃ§Ã£o Sem Limite [Disc 2],CoronÃ© Antonio Bento,null,"200,437",6.71M,MPEG audio file,Latin,0.99
4,Bjarn,Hansen,null,Oslo,null,Norway,Europe,171,+47 22 44 22 22,bjorn.hansen@yahoo.no,24,4/6/08,0.99,1,CÃ¡ssia Eller,CÃ¡ssia Eller - ColeÃ§Ã£o Sem Limite [Disc 2],Woman Is The Nigger Of The World (Ao Vivo),null,"298,919",9.72M,MPEG audio file,Latin,0.99
4,Bjarn,Hansen,null,Oslo,null,Norway,Europe,171,+47 22 44 22 22,bjorn.hansen@yahoo.no,24,4/6/08,0.99,5,CÃ¡ssia Eller,CÃ¡ssia Eller - ColeÃ§Ã£o Sem Limite [Disc 2],Brasil,null,"243,696",7.91M,MPEG audio file,Latin,4.95
4,Bjarn,Hansen,null,Oslo,null,Norway,Europe,171,+47 22 44 22 22,bjorn.hansen@yahoo.no,24,4/6/08,0.99,2,CÃ¡ssia Eller,CÃ¡ssia Eller - ColeÃ§Ã£o Sem Limite [Disc 2],MÃºsica Urbana 2,null,"194,899",6.38M,MPEG audio file,Latin,1.98
4,Bjarn,Hansen,null,Oslo,null,Norway,Europe,171,+47 22 44 22 22,bjorn.hansen@yahoo.no,24,4/6/08,0.99,4,CÃ¡ssia Eller,CÃ¡ssia Eller - Sem Limite [Disc 1],Smells Like Teen Spirit (Ao Vivo),null,"316,865",10.38M,MPEG audio file,Latin,3.96
4,Bjarn,Hansen,null,Oslo,null,Norway,Europe,171,+47 22 44 22 22,bjorn.hansen@yahoo.no,24,4/6/08,0.99,1,Creedence Clearwater Revival,"Chronicle, Vol. 2",Born To Move,J.C. Fogerty,"342,804",11.26M,MPEG audio file,Rock,0.99
10,Eduardo,Martins,Woodstock Discos,São Paulo,SP,Brazil,South America,01007-010,+55 (11) 3033-5446,eduardo@woodstock.com.br,25,4/9/08,0.99,5,CÃ¡ssia Eller,CÃ¡ssia Eller - Sem Limite [Disc 1],Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos),null,"188,473",6.20M,MPEG audio file,Latin,4.95
10,Eduardo,Martins,Woodstock Discos,São Paulo,SP,Brazil,South America,01007-010,+55 (11) 3033-5446,eduardo@woodstock.com.br,25,4/9/08,0.99,2,Deep Purple,Deep Purple In Rock,Child In Time,"Blackmore, Gillan, Glover, Lord, Paice","620,460",20.23M,MPEG audio file,Rock,1.98
10,Eduardo,Martins,Woodstock Discos,São Paulo,SP,Brazil,South America,01007-010,+55 (11) 3033-5446,eduardo@woodstock.com.br,25,4/9/08,0.99,3,Deep Purple,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Knocking At Your Back Door,"Richie Blackmore, Ian Gillian, Roger Glover","424,829",13.78M,MPEG audio file,Rock,2.97
10,Eduardo,Martins,Woodstock Discos,São Paulo,SP,Brazil,South America,01007-010,+55 (11) 3033-5446,eduardo@woodstock.com.br,25,4/9/08,0.99,3,Deep Purple,Machine Head,Maybe I'm A Leo,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,"290,455",9.50M,MPEG audio file,Rock,2.97
10,Eduardo,Martins,Woodstock Discos,São Paulo,SP,Brazil,South America,01007-010,+55 (11) 3033-5446,eduardo@woodstock.com.br,25,4/9/08,0.99,3,CÃ¡ssia Eller,CÃ¡ssia Eller - Sem Limite [Disc 1],AdmirÃ¡vel Gado Novo,null,"274,390",9.14M,MPEG audio file,Latin,2.97
10,Eduardo,Martins,Woodstock Discos,São Paulo,SP,Brazil,South America,01007-010,+55 (11) 3033-5446,eduardo@woodstock.com.br,25,4/9/08,0.99,2,Deep Purple,Come Taste The Band,Drifter,Bolin/Coverdale,"242,834",8.00M,MPEG audio file,Rock,1.98
10,Eduardo,Martins,Woodstock Discos,São Paulo,SP,Brazil,South America,01007-010,+55 (11) 3033-5446,eduardo@woodstock.com.br,25,4/9/08,0.99,3,Deep Purple,Fireball,No No No,"Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice","414,902",13.65M,MPEG audio file,Rock,2.97
10,Eduardo,Martins,Woodstock Discos,São Paulo,SP,Brazil,South America,01007-010,+55 (11) 3033-5446,eduardo@woodstock.com.br,25,4/9/08,0.99,4,Deep Purple,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,The Unwritten Law,"Richie Blackmore, Ian Gillian, Roger Glover, Ian Paice","295,053",9.74M,MPEG audio file,Rock,3.96
10,Eduardo,Martins,Woodstock Discos,São Paulo,SP,Brazil,South America,01007-010,+55 (11) 3033-5446,eduardo@woodstock.com.br,25,4/9/08,0.99,2,Deep Purple,Purpendicular,Vavoom : Ted The Mechanic,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice","257,384",8.51M,MPEG audio file,Rock,1.98
19,Tim,Goyer,Apple Inc.,Cupertino,CA,USA,North  America,95014,+1 (408) 996-1010,tgoyer@apple.com,26,4/14/08,0.99,3,Deep Purple,Purpendicular,Hey Cisco,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice","354,089",11.60M,MPEG audio file,Rock,2.97
19,Tim,Goyer,Apple Inc.,Cupertino,CA,USA,North  America,95014,+1 (408) 996-1010,tgoyer@apple.com,26,4/14/08,0.99,5,Deep Purple,Stormbringer,High Ball Shooter,D.Coverdale/G.Hughes/Glenn Hughes/I.Paice/Ian Paice/J.Lord/John Lord/R.Blackmore/Ritchie Blackmore,"267,833",8.77M,MPEG audio file,Rock,4.95
19,Tim,Goyer,Apple Inc.,Cupertino,CA,USA,North  America,95014,+1 (408) 996-1010,tgoyer@apple.com,26,4/14/08,0.99,1,Def Leppard,Vault: Def Leppard's Greatest Hits,Animal,null,"244,741",7.99M,MPEG audio file,Rock,0.99
19,Tim,Goyer,Apple Inc.,Cupertino,CA,USA,North  America,95014,+1 (408) 996-1010,tgoyer@apple.com,26,4/14/08,0.99,1,Dennis Chambers,Outbreak,"Baltimore, DC",John Scofield,"346,932",11.39M,MPEG audio file,Jazz,0.99
19,Tim,Goyer,Apple Inc.,Cupertino,CA,USA,North  America,95014,+1 (408) 996-1010,tgoyer@apple.com,26,4/14/08,0.99,2,Djavan,Djavan Ao Vivo - Vol. 1,AÃ§ai,Djavan,"270,968",8.89M,MPEG audio file,Latin,1.98
19,Tim,Goyer,Apple Inc.,Cupertino,CA,USA,North  America,95014,+1 (408) 996-1010,tgoyer@apple.com,26,4/14/08,0.99,2,Elis Regina,Elis Regina-Minha HistÃ_ria,FascinaÃ§Ã£o,null,"180,793",5.79M,MPEG audio file,Latin,1.98
19,Tim,Goyer,Apple Inc.,Cupertino,CA,USA,North  America,95014,+1 (408) 996-1010,tgoyer@apple.com,26,4/14/08,0.99,1,Eric Clapton,The Cream Of Clapton,Lay Down Sally,Clapton/Levy,"231,732",7.77M,MPEG audio file,Blues,0.99
19,Tim,Goyer,Apple Inc.,Cupertino,CA,USA,North  America,95014,+1 (408) 996-1010,tgoyer@apple.com,26,4/14/08,0.99,2,Deep Purple,Slaves And Masters,Fortuneteller,"Blackmore, Glover, Turner, Lord, Paice","349,335",11.37M,MPEG audio file,Rock,1.98
19,Tim,Goyer,Apple Inc.,Cupertino,CA,USA,North  America,95014,+1 (408) 996-1010,tgoyer@apple.com,26,4/14/08,0.99,1,Deep Purple,The Battle Rages On,A Twist In The Tail,roger glover,"257,462",8.41M,MPEG audio file,Rock,0.99
19,Tim,Goyer,Apple Inc.,Cupertino,CA,USA,North  America,95014,+1 (408) 996-1010,tgoyer@apple.com,26,4/14/08,0.99,5,Def Leppard,Vault: Def Leppard's Greatest Hits,Hysteria,null,"355,056",11.62M,MPEG audio file,Rock,4.95
19,Tim,Goyer,Apple Inc.,Cupertino,CA,USA,North  America,95014,+1 (408) 996-1010,tgoyer@apple.com,26,4/14/08,0.99,3,Djavan,Djavan Ao Vivo - Vol. 02,Esquinas,null,"280,999",9.10M,MPEG audio file,Latin,2.97
19,Tim,Goyer,Apple Inc.,Cupertino,CA,USA,North  America,95014,+1 (408) 996-1010,tgoyer@apple.com,26,4/14/08,0.99,3,Djavan,Djavan Ao Vivo - Vol. 1,Um Amor Puro,Djavan,"327,105",10.66M,MPEG audio file,Latin,2.97
19,Tim,Goyer,Apple Inc.,Cupertino,CA,USA,North  America,95014,+1 (408) 996-1010,tgoyer@apple.com,26,4/14/08,0.99,1,Eric Clapton,The Cream Of Clapton,Sunshine Of Your Love,Bruce/Clapton,"252,891",8.23M,MPEG audio file,Blues,0.99
19,Tim,Goyer,Apple Inc.,Cupertino,CA,USA,North  America,95014,+1 (408) 996-1010,tgoyer@apple.com,26,4/14/08,0.99,1,Eric Clapton,Unplugged,Tears In Heaven,"Eric Clapton, Will Jennings","274,729",9.03M,MPEG audio file,Blues,0.99
33,Ellie,Sullivan,null,Yellowknife,NT,Canada,North  America,X1A 1N6,+1 (867) 920-2233,ellie.sullivan@shaw.ca,27,4/22/08,0.99,1,Faith No More,Album Of The Year,Naked In Front Of The Computer,Mike Patton,"128,757",4.23M,MPEG audio file,Alternative & Punk,0.99
36,Hannah,Schneider,null,Berlin,null,Germany,Europe,10789,+49 030 26550280,hannah.schneider@yahoo.de,29,5/5/08,0.99,2,Faith No More,Album Of The Year,She Loves Me Not,Bill Gould/Mike Bordin/Mike Patton,"209,867",6.89M,MPEG audio file,Alternative & Punk,1.98
34,Joalo,Fernandes,null,Lisbon,null,Portugal,Europe,null,+351 (213) 466-111,jfernandes@yahoo.pt,28,5/5/08,0.99,2,Faith No More,Album Of The Year,Helpless,Bill Gould/Mike Bordin/Mike Patton,"326,217",10.75M,MPEG audio file,Alternative & Punk,1.98
36,Hannah,Schneider,null,Berlin,null,Germany,Europe,10789,+49 030 26550280,hannah.schneider@yahoo.de,29,5/5/08,0.99,1,Faith No More,Album Of The Year,Paths Of Glory,Bill Gould/Jon Hudson/Mike Bordin/Mike Patton/Roddy Bottum,"257,253",8.44M,MPEG audio file,Alternative & Punk,0.99
34,Joalo,Fernandes,null,Lisbon,null,Portugal,Europe,null,+351 (213) 466-111,jfernandes@yahoo.pt,28,5/5/08,0.99,1,Faith No More,Album Of The Year,Mouth To Mouth,Bill Gould/Jon Hudson/Mike Bordin/Mike Patton,"228,493",7.51M,MPEG audio file,Alternative & Punk,0.99
38,Niklas,Schroeder,null,Berlin,null,Germany,Europe,10779,+49 030 2141444,nschroder@surfeu.de,30,5/6/08,0.99,4,Faith No More,Album Of The Year,Pristina,Bill Gould/Mike Patton,"232,698",7.50M,MPEG audio file,Alternative & Punk,3.96
38,Niklas,Schroeder,null,Berlin,null,Germany,Europe,10779,+49 030 2141444,nschroder@surfeu.de,30,5/6/08,0.99,1,Faith No More,Angel Dust,RV,null,"223,242",7.29M,MPEG audio file,Alternative & Punk,0.99
38,Niklas,Schroeder,null,Berlin,null,Germany,Europe,10779,+49 030 2141444,nschroder@surfeu.de,30,5/6/08,0.99,1,Faith No More,Angel Dust,Caffeine,null,"267,937",8.75M,MPEG audio file,Alternative & Punk,0.99
38,Niklas,Schroeder,null,Berlin,null,Germany,Europe,10779,+49 030 2141444,nschroder@surfeu.de,30,5/6/08,0.99,5,Faith No More,Angel Dust,Everything's Ruined,null,"273,658",9.01M,MPEG audio file,Alternative & Punk,4.95
42,Wyatt,Girard,null,Bordeaux,null,France,Europe,33000,+33 05 56 96 96 96,wyatt.girard@yahoo.fr,31,5/7/08,0.99,2,Faith No More,Angel Dust,Easy,null,"185,835",6.07M,MPEG audio file,Alternative & Punk,1.98
42,Wyatt,Girard,null,Bordeaux,null,France,Europe,33000,+33 05 56 96 96 96,wyatt.girard@yahoo.fr,31,5/7/08,0.99,3,Faith No More,King For A Day Fool For A Lifetime,Ugly In The Morning,"Mike Bordin, Billy Gould, Mike Patton","186,435",6.22M,MPEG audio file,Rock,2.97
42,Wyatt,Girard,null,Bordeaux,null,France,Europe,33000,+33 05 56 96 96 96,wyatt.girard@yahoo.fr,31,5/7/08,0.99,1,Faith No More,The Real Thing,From Out Of Nowhere,Faith No More,"202,527",6.59M,MPEG audio file,Alternative & Punk,0.99
42,Wyatt,Girard,null,Bordeaux,null,France,Europe,33000,+33 05 56 96 96 96,wyatt.girard@yahoo.fr,31,5/7/08,0.99,2,Faith No More,Angel Dust,A Small Victory,null,"297,168",9.73M,MPEG audio file,Alternative & Punk,1.98
42,Wyatt,Girard,null,Bordeaux,null,France,Europe,33000,+33 05 56 96 96 96,wyatt.girard@yahoo.fr,31,5/7/08,0.99,4,Faith No More,King For A Day Fool For A Lifetime,The Gentle Art Of Making Enemies,"Mike Bordin, Billy Gould, Mike Patton","209,319",6.91M,MPEG audio file,Rock,3.96
42,Wyatt,Girard,null,Bordeaux,null,France,Europe,33000,+33 05 56 96 96 96,wyatt.girard@yahoo.fr,31,5/7/08,0.99,3,Faith No More,King For A Day Fool For A Lifetime,What A Day,"Mike Bordin, Billy Gould, Mike Patton","158,275",5.20M,MPEG audio file,Rock,2.97
48,Johannes,Van der Berg,null,Amsterdam,VV,Netherlands,Europe,1016,+31 020 6223130,johavanderberg@yahoo.nl,32,5/10/08,0.99,5,Faith No More,The Real Thing,Underwater Love,Faith No More,"231,993",7.63M,MPEG audio file,Alternative & Punk,4.95
48,Johannes,Van der Berg,null,Amsterdam,VV,Netherlands,Europe,1016,+31 020 6223130,johavanderberg@yahoo.nl,32,5/10/08,0.99,3,Falamansa,Deixa Entrar,Avisa,null,"355,030",11.84M,MPEG audio file,Latin,2.97
48,Johannes,Van der Berg,null,Amsterdam,VV,Netherlands,Europe,1016,+31 020 6223130,johavanderberg@yahoo.nl,32,5/10/08,0.99,4,Foo Fighters,In Your Honor [Disc 1],The Last Song,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett","199,523",6.50M,MPEG audio file,Rock,3.96
48,Johannes,Van der Berg,null,Amsterdam,VV,Netherlands,Europe,1016,+31 020 6223130,johavanderberg@yahoo.nl,32,5/10/08,0.99,4,Foo Fighters,In Your Honor [Disc 2],Virginia Moon,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS","229,198",7.49M,MPEG audio file,Rock,3.96
48,Johannes,Van der Berg,null,Amsterdam,VV,Netherlands,Europe,1016,+31 020 6223130,johavanderberg@yahoo.nl,32,5/10/08,0.99,2,Foo Fighters,One By One,Burn Away,Foo Fighters,"298,396",9.68M,MPEG audio file,Alternative & Punk,1.98
48,Johannes,Van der Berg,null,Amsterdam,VV,Netherlands,Europe,1016,+31 020 6223130,johavanderberg@yahoo.nl,32,5/10/08,0.99,5,Falamansa,Deixa Entrar,Falamansa Song,null,"237,165",7.92M,MPEG audio file,Latin,4.95
48,Johannes,Van der Berg,null,Amsterdam,VV,Netherlands,Europe,1016,+31 020 6223130,johavanderberg@yahoo.nl,32,5/10/08,0.99,4,Falamansa,Deixa Entrar,Desaforo,null,"174,524",5.85M,MPEG audio file,Latin,3.96
48,Johannes,Van der Berg,null,Amsterdam,VV,Netherlands,Europe,1016,+31 020 6223130,johavanderberg@yahoo.nl,32,5/10/08,0.99,3,Foo Fighters,In Your Honor [Disc 2],What If I Do?,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS","302,994",9.93M,MPEG audio file,Rock,2.97
48,Johannes,Van der Berg,null,Amsterdam,VV,Netherlands,Europe,1016,+31 020 6223130,johavanderberg@yahoo.nl,32,5/10/08,0.99,5,Foo Fighters,One By One,Times Like These,Foo Fighters,"266,370",8.62M,MPEG audio file,Alternative & Punk,4.95
57,Luis,Rojas,null,Santiago,null,Chile,South America,null,+56 (0)2 635 4444,luisrojas@yahoo.cl,33,5/15/08,0.99,1,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],I Get A Kick Out Of You,cole porter,"194,429",6.33M,MPEG audio file,Easy Listening,0.99
57,Luis,Rojas,null,Santiago,null,Chile,South America,null,+56 (0)2 635 4444,luisrojas@yahoo.cl,33,5/15/08,0.99,4,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Mack The Knife,bert brecht/kurt weill/marc blitzstein,"292,075",9.54M,MPEG audio file,Easy Listening,3.96
57,Luis,Rojas,null,Santiago,null,Chile,South America,null,+56 (0)2 635 4444,luisrojas@yahoo.cl,33,5/15/08,0.99,4,Funk Como Le Gusta,Roda De Funk,Forty Days Instrumental,null,"292,493",9.58M,MPEG audio file,Latin,3.96
57,Luis,Rojas,null,Santiago,null,Chile,South America,null,+56 (0)2 635 4444,luisrojas@yahoo.cl,33,5/15/08,0.99,1,Gilberto Gil,Quanta Gente Veio Ver (Live),Stir It Up (Live),null,"282,409",9.59M,MPEG audio file,Latin,0.99
57,Luis,Rojas,null,Santiago,null,Chile,South America,null,+56 (0)2 635 4444,luisrojas@yahoo.cl,33,5/15/08,0.99,1,Eric Clapton,Unplugged,Realce,Gilberto Gil,"264,489",8.85M,MPEG audio file,Latin,0.99
57,Luis,Rojas,null,Santiago,null,Chile,South America,null,+56 (0)2 635 4444,luisrojas@yahoo.cl,33,5/15/08,0.99,3,Godsmack,Faceless,Re-Align,Sully Erna,"260,884",8.51M,MPEG audio file,Metal,2.97
57,Luis,Rojas,null,Santiago,null,Chile,South America,null,+56 (0)2 635 4444,luisrojas@yahoo.cl,33,5/15/08,0.99,3,Green Day,American Idiot,Homecoming / The Death Of St. Jimmy / East 12th St. / Nobody Likes You / Rock And Roll Girlfriend / We're Coming Home Again,Mike Dirnt/TrÃ© Cool,"558,602",18.14M,MPEG audio file,Alternative & Punk,2.97
57,Luis,Rojas,null,Santiago,null,Chile,South America,null,+56 (0)2 635 4444,luisrojas@yahoo.cl,33,5/15/08,0.99,3,Foo Fighters,The Colour And The Shape,See You,"Dave, Taylor, Nate, Chris","146,782",4.89M,MPEG audio file,Rock,2.97
57,Luis,Rojas,null,Santiago,null,Chile,South America,null,+56 (0)2 635 4444,luisrojas@yahoo.cl,33,5/15/08,0.99,4,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Fly Me To The Moon,bart howard,"149,263",4.86M,MPEG audio file,Easy Listening,3.96
57,Luis,Rojas,null,Santiago,null,Chile,South America,null,+56 (0)2 635 4444,luisrojas@yahoo.cl,33,5/15/08,0.99,4,Funk Como Le Gusta,Roda De Funk,Funk Hum,null,"244,453",8.08M,MPEG audio file,Latin,3.96
57,Luis,Rojas,null,Santiago,null,Chile,South America,null,+56 (0)2 635 4444,luisrojas@yahoo.cl,33,5/15/08,0.99,5,Gilberto Gil,As CanÃ§Ãµes de Eu Tu Eles,Pau-De-Arara,"Guio De Morais E Seus ""Parentes""/Luiz Gonzaga","191,660",6.34M,MPEG audio file,Soundtrack,4.95
57,Luis,Rojas,null,Santiago,null,Chile,South America,null,+56 (0)2 635 4444,luisrojas@yahoo.cl,33,5/15/08,0.99,2,Gilberto Gil,Quanta Gente Veio Ver (Live),A Novidade (Live),null,"316,969",10.51M,MPEG audio file,Latin,1.98
57,Luis,Rojas,null,Santiago,null,Chile,South America,null,+56 (0)2 635 4444,luisrojas@yahoo.cl,33,5/15/08,0.99,3,Eric Clapton,Unplugged,Aquele AbraÃ§o,Gilberto Gil,"263,993",8.81M,MPEG audio file,Latin,2.97
57,Luis,Rojas,null,Santiago,null,Chile,South America,null,+56 (0)2 635 4444,luisrojas@yahoo.cl,33,5/15/08,0.99,1,Green Day,American Idiot,Holiday,"Billie Joe Armstrong, Mike Dirnt, TrÃ© Cool","232,724",7.60M,MPEG audio file,Alternative & Punk,0.99
12,Roberto,Almeida,Riotur,Rio de Janeiro,RJ,Brazil,South America,20040-020,+55 (21) 2271-7000,roberto.almeida@riotur.gov.br,34,5/23/08,0.99,2,Guns N' Roses,Use Your Illusion I,Right Next Door to Hell,null,"182,321",3.18M,Protected AAC audio file,Rock,1.98
13,Fernanda,Ramos,null,Brasa-lia,DF,Brazil,South America,71020-677,+55 (61) 3363-5547,fernadaramos4@uol.com.br,35,6/5/08,0.99,2,Guns N' Roses,Use Your Illusion I,Dust N' Bones,null,"298,374",5.05M,Protected AAC audio file,Rock,1.98
15,Jennifer,Peterson,Rogers Canada,Vancouver,BC,Canada,North  America,V6C 1G8,+1 (604) 688-2255,jenniferp@rogers.ca,36,6/5/08,0.99,1,Guns N' Roses,Use Your Illusion I,Perfect Crime,null,"143,637",2.55M,Protected AAC audio file,Rock,0.99
13,Fernanda,Ramos,null,Brasa-lia,DF,Brazil,South America,71020-677,+55 (61) 3363-5547,fernadaramos4@uol.com.br,35,6/5/08,0.99,2,Guns N' Roses,Use Your Illusion I,Live and Let Die,null,"184,016",3.20M,Protected AAC audio file,Rock,1.98
